"Trcid";"Title";"Shortdescription";"Longdescription";"Calendarsummary";"TitleEN";"ShortdescriptionEN";"LongdescriptionEN";"CalendarsummaryEN";"Types";"Ids";"Locatienaam";"City";"Adres";"Zipcode";"Latitude";"Longitude";"Urls";"Media";"Thumbnail";"Datepattern_startdate";"Datepattern_enddate";"Singledates";"Type1";"Lastupdated";
"add59097-023a-4ae9-bc3f-bda3a82db573";"Hans & Grietje (3+ - verhalen in de herfst)";"Een spannende kinderopera! Hans en Grietje stuiten in het bos al wandelend en dansend op het snoephuisje van de boze heks. Overal liggen taarten, snoepjes en koekjes. Ze kunnen zich niet beheersen en beginnen naar hartenlust te snoepen. Krijgt de heks ze te pakken of zijn ze haar te slim af? Deze voorstelling vindt plaats in Ostade A'dam te Amsterdam. ";"Een samenwerking tussen drie Nederlandse topzangers en Pianoduo Scholtes &amp: Janssens. Een sprookjesachtige setting, prachtige muziek van Engelbert Humperdinck en een spannend verhaal maken deze voorstelling tot een bijzondere belevenis.";"Di 24 oktober 2017 11:00 uur, di 24 oktober 2017 15:00 uur.";"Hans & Grietje (3+ - verhalen in de herfst)";"";"";"Tu 24 October 2017 11:00 hour, Tu 24 October 2017 15:00 hour.";"";"2.9.6";"Ostade A?dam";"AMSTERDAM";"Van Ostadestraat 233D";"1073 TN";"52,3533780";"4,8987680";"https://ostadeadam.nl/programma/250-hans-grietje-verhalen-in-de-herfst/";"https://media.ndtrc.nl/Images/ad/add59097-023a-4ae9-bc3f-bda3a82db573/97bcb4ae-2de4-461c-94e2-e9f3966dc3b7.jpg";"https://media.ndtrc.nl/Images/ad/add59097-023a-4ae9-bc3f-bda3a82db573/97bcb4ae-2de4-461c-94e2-e9f3966dc3b7.jpg";"";"";"24-10-2017,24-10-2017";"";"2017-08-03 15:56:52";
"d8927af1-d8c6-45d6-a0bd-0f502ae76ee3";"Nadia (12+)";"Nadia en Anna zijn vijftien, beste vriendinnen en onzeker over alles. Nadia lijkt te veranderen en zich steeds kwader te maken over het onrecht dat de moslimgemeenschap wordt aangedaan. Als Nadia met een hoofddoek op school verschijnt, barst de bom. Te zien in de Krakeling in Amsterdam op 14 en 15 september en 9 en 10 november 2017.";"";"Meerdere data: Vanaf do 14 september 2017 t/m vr 10 november 2017.";"Nadia (12+)";"";"";"Multiple data: from Th 14 September 2017 to Fr 10 November 2017.";"";"2.9.6";"De Krakeling";"AMSTERDAM";"Nieuwe Passeerdersstraat 1";"1016 XP";"52,3664000";"4,8790820";"http://krakeling.nl";"https://media.ndtrc.nl/Images/d8/d8927af1-d8c6-45d6-a0bd-0f502ae76ee3/ddb62825-1f24-41d2-bea8-16e8150bab78.jpg";"https://media.ndtrc.nl/Images/d8/d8927af1-d8c6-45d6-a0bd-0f502ae76ee3/ddb62825-1f24-41d2-bea8-16e8150bab78.jpg";"";"";"14-09-2017,15-09-2017,09-10-2017,10-10-2017,09-11-2017,10-11-2017";"";"2017-08-04 10:17:40";
"cfec92dd-d86f-4b04-9c21-dac915ad8f03";"Romp";"Oud zijn. In een bed liggen. Niet lang meer te leven hebben, maar nog zoveel willen als een kind. Boos zijn op de wereld die verandert. Vervuld zijn van herinneringen en toch blijven geloven in het belang van verbeelding en verwachtingen. Dit alles overkomt de vrouw in ROMP. ROMP is bitter maar op een grimmige manier ook vrolijk. ROMP bezingt het leven met de mond van een vrouw die gaat sterven.";"Karina Holla belichaamt deze vrouw. Er is bijna niets meer dat ze nog kan doen en niemand zit nog op haar te wachten &ndash: maar haar geest is sterk en praten kan ze nog wel. En dat doet ze, hartstochtelijk.<br /> Naast haar bed zit een man (Gerardjan Rijnders). Hij luistert. Of niet? Misschien kent hij al haar verhalen al, misschien wil hij ze niet horen. Hij blijft een nabije vreemde. Pas als de vrouw eindelijk stil valt en met de onbeweeglijkheid van een dode in haar bed ligt neemt hij het woord.<br /> <br /> In een maatschappij waar steeds meer en steeds langer levende ouderen zijn richt ROMP zich op een actuele problematiek: die van de mensen die niet meer meedoen. Een leven lang zijn ze zelfstandig, eigenzinnig en onafhankelijk geweest, maar nu is hun wereld klein en aan hun wereldbeeld hebben jongere generaties geen boodschap meer. Hoe sterk ze zich ook verzetten &ndash: hun weg gaat maar &eacute:&eacute:n kant op.<br /> ROMP gaat over herinnering, over het denken dat doorgaat terwijl het lichaam niet meer kan. Over teleurstelling, maar ook over warmte en kleuren die kunnen worden teruggeroepen.<br />";"Za 21 oktober 2017 20:30 uur, zo 22 oktober 2017 15:00 uur.";"Romp";"";"";"Sa 21 October 2017 20:30 hour, Su 22 October 2017 15:00 hour.";"";"2.9.6";"Oostblok";"AMSTERDAM";"Sajetplein 39";"1091 DB";"52,3608820";"4,9139530";"http://oostblok.nl/programma/";"https://media.ndtrc.nl/Images/cf/cfec92dd-d86f-4b04-9c21-dac915ad8f03/aa36b71d-a75d-4243-90e6-f54a7fbc5d43.jpg";"https://media.ndtrc.nl/Images/cf/cfec92dd-d86f-4b04-9c21-dac915ad8f03/aa36b71d-a75d-4243-90e6-f54a7fbc5d43.jpg";"";"";"21-10-2017,22-10-2017";"";"2017-08-04 13:47:05";
"372b982c-e123-4e0d-8ddd-674625a22640";"Soufiane Moussouli - Gelukszoeker";"Nadat Soufiane Moussouli in ?Marok(k)anen huilen niet? op zoek ging naar zichzelf en zijn verhouding met Marokko, richt hij zich in zijn nieuwe voorstelling op het verhaal van zijn neef.";"Hamza is recentelijk in Antwerpen getrouwd. Inmiddels is hij gelukkig omdat hij zijn papieren heeft ontvangen. Hamza woonde namelijk vijf jaar lang illegaal in de roemruchte Brusselse wijk Molenbeek, nadat hij uit Marokko vluchtte op zoek naar een beter leven.<br /> <br /> Soufiane vertelt over Hamza die als illegaal ging leven in een grote Europese stad. Een verhaal dat niet altijd leuk is. Waarom wil Hamza zo graag naar Europa terwijl Soufiane eigenlijk niets liever wil dan in Marokko wonen want daar was hij altijd w&eacute:l gelukkig? Wat is geluk voor jou? En wat ben je bereid op te geven in die zoektocht naar geluk?";"Vr 13 oktober 2017 20:30 uur, za 14 oktober 2017 20:30 uur.";"Soufiane Moussouli - Gelukszoeker";"";"";"Fr 13 October 2017 20:30 hour, Sa 14 October 2017 20:30 hour.";"";"2.9.6";"Oostblok";"AMSTERDAM";"Sajetplein 39";"1091 DB";"52,3608820";"4,9139530";"http://oostblok.nl/programma/";"https://media.ndtrc.nl/Images/37/372b982c-e123-4e0d-8ddd-674625a22640/e085cfe3-dc7a-414b-b853-21629f46cda4.jpg";"https://media.ndtrc.nl/Images/37/372b982c-e123-4e0d-8ddd-674625a22640/e085cfe3-dc7a-414b-b853-21629f46cda4.jpg";"";"";"13-10-2017,14-10-2017";"";"2017-08-04 13:43:12";
"8ba7e1d5-7d9c-4768-9a58-71c7e42f3df6";"Walvisjong 2+";"Walvisjong is een muzikale, beeldende voorstelling over de wonderlijke verbintenis tussen een jongen en een gestrande walvis. Ze vinden elkaar in bijna het enige dat mensen én walvissen kunnen: zingen. Ze zingen van de zee, want Walvis moet terug... Geïnspireerd op het boek 'De kleine walvis' van Benji Davis.";"<em>Er is een meisje. Ze woont aan het strand. Op een dag vindt ze een walvis. Hij is alleen op het strand, net als zij. Het meisje zorgt voor hem neemt hem mee, vermaakt hem. Ze zijn samen. Ze zingen van de zee. Want walvis moet terug...</em> Walvisjong is een muzikale, beeldende voorstelling over de wonderlijke verbintenis tussen een jongen en een walvis. Ze vinden elkaar in bijna het enige dat mensen &eacute:n walvissen kunnen: zingen...&nbsp:";"Zo 8 oktober 2017 15:00 uur, ma 9 oktober 2017 10:00 uur.";"Walvisjong 2+";"";"";"Su 8 October 2017 15:00 hour, Mo 9 October 2017 10:00 hour.";"";"2.9.6";"Oostblok";"AMSTERDAM";"Sajetplein 39";"1091 DB";"52,3608820";"4,9139530";"http://oostblok.nl/programma/";"https://media.ndtrc.nl/Images/8b/8ba7e1d5-7d9c-4768-9a58-71c7e42f3df6/2f0494d0-70b2-4b53-a8f9-ee36479944a6.jpg";"https://media.ndtrc.nl/Images/8b/8ba7e1d5-7d9c-4768-9a58-71c7e42f3df6/2f0494d0-70b2-4b53-a8f9-ee36479944a6.jpg";"";"";"08-10-2017,09-10-2017";"";"2017-08-04 13:35:06";
"6899811c-bb63-4c59-bbcc-7e4821cfcae2";"Salon op zuid. Mystiek";"David Jentgens draagt teksten voor (in het Nederlands) van Petrarch, Hildegard von Bingen en Augustine. Mihkel Kerem op de viool en Hannah Shybayeva op de piano spelen werken van Heino Eller, Arvo Pärt, Ester Mägi en Mihkel Kerem. ";"Een leven van contemplatie, geheime rituelen en spirituele praktijken lagen aan de grondslag van Middeleeuwse Christelijke Mystiek. Het doel was om een dieper begrip te krijgen van en een dichtere band te smeden met god. Augustine's <em>Confessiones</em> plaveide de weg voor Hildegards <em>Liber divinorum operum</em>. In de veertiende eeuw componeerde Petrarca&rsquo:s sonnetten met veel wereldlijkere thema&rsquo:s en was als zodanig een voorbode van het humanisme dat de Renaissance inluidde.<br /> <br /> Deze Mystieke Salon verbindt de Middeleeuwse mystiek met moderne Estse componisten. De traditie van Estse muziek uit de twintigste eeuw grijpt terug naar deze mystieke traditie in bijvoorbeeld het werk van religieus ge&iuml:nspireerde componisten zoals Arvo P&auml:rt en Ester M&auml:gi. Violist Mihkel Kerem presenteert zijn eigen werk naast dat van Heino Eller die spirituele inspiratie vond in de natuurlijke schoonheid van zijn Estland.";"Do 21 december 2017 20:30 uur.";"Salon op zuid. Mystiek";"";"";"Th 21 December 2017 20:30 hour.";"";"2.9.6";"Ostade A?dam";"AMSTERDAM";"Van Ostadestraat 233D";"1073 TN";"52,3533780";"4,8987680";"https://ostadeadam.nl/programma/265-salon-op-zuid-mystiek/";"https://media.ndtrc.nl/Images/68/6899811c-bb63-4c59-bbcc-7e4821cfcae2/fc60564a-dbb5-4088-9566-47971e2b8bd4.jpg";"https://media.ndtrc.nl/Images/68/6899811c-bb63-4c59-bbcc-7e4821cfcae2/fc60564a-dbb5-4088-9566-47971e2b8bd4.jpg";"";"";"21-12-2017";"";"2017-08-04 12:26:21";
"43a0aff7-2419-49ba-ad69-e285b5d4af32";"Als we Theodor met rust laten komt alles goed.";"Over een filosoof in botsing met de tijdgeest. Energiek muziektheater over botsende generaties die in wezen dezelfde idealen delen. Deze voorstelling vindt plaats in het Ostade A'dam in Amsterdam.";"Eind jaren zestig, overal ter wereld komen studenten in actie tegen de gevestigde orde. Filosoof en musicoloog Theodor Adorno wordt ten overstaan van een bomvolle collegezaal geconfronteerd met drie rebellerende studentes die bloemen over hem heen gooien, hun borsten ontbloten en hem proberen te kussen. Ze vinden dat hij zijn maatschappijkritische theorie&euml:n moet omzetten in activisme. Vernederd verlaat Adorno de collegezaal. Deze hardnekkig eigenzinnige wetenschapper, die onder meer betoogde dat populisme een voedingsbodem vond in jazz- en popmuziek, komt dit incident niet meer te boven.";"Vr 15 december 2017 20:30 uur, za 16 december 2017 20:30 uur.";"Als we Theodor met rust laten komt alles goed.";"";"";"Fr 15 December 2017 20:30 hour, Sa 16 December 2017 20:30 hour.";"";"2.9.6";"Ostade A?dam";"AMSTERDAM";"Van Ostadestraat 233D";"1073 TN";"52,3533780";"4,8987680";"https://ostadeadam.nl/programma/259-als-we-theodor-met-rust-laten-komt-alles-goed-over-een-filosoof-in-botsing-met-de-tijdgeest/";"https://media.ndtrc.nl/Images/43/43a0aff7-2419-49ba-ad69-e285b5d4af32/ee89de87-28c6-4ae5-9e30-d5547b68a978.jpg";"https://media.ndtrc.nl/Images/43/43a0aff7-2419-49ba-ad69-e285b5d4af32/ee89de87-28c6-4ae5-9e30-d5547b68a978.jpg";"";"";"15-12-2017,16-12-2017";"";"2017-08-04 12:48:17";
"0a210e47-dd4b-4555-b834-759ae21fb295";"F*ck the Police - Theatergroep VIG / Raymi Sambo(kopie)";"Zes Nederlanders met verschillende achtergronden vertellen over het leven in de grote stad. Gewone jongens en meisjes, maar toch worden ze vaak op straat door de politie aangehouden. Soms voor de kleinste dingen. Waarom zij wel en anderen niet?";"Kijk, ik heb een heel lekker matzwart Vespa'tje. Daar heb ik zo'n 2400 grillburgers voor verkocht. En hij daar, Lars, heeft er net zo een. Komen wij samen een straat inrijden waar twee jonge agenten staan. Zegt hij:&nbsp:&quot:Check je later, gast.&quot: Want hij glimlacht naar ze en tuft lekker door. En ik lach vriendelijk en ik word naar de kant gehaald. En wie denk je dat zijn Vespa'tje opgevoerd heeft? &nbsp: Zes Nederlanders met verschillende achtergronden&nbsp:vertellen&nbsp:over het leven in de grote stad.&nbsp:Gewone jongens en meisjes,&nbsp:maar&nbsp:toch worden ze&nbsp:vaak op straat door de politie aangehouden. Soms voor de kleinste dingen. Waarom zij wel en anderen niet?&nbsp: Twee van hen zijn broers. Darryl werkt bij de politie, Dante zit in een actiegroep voor gelijke rechten. Op een dag loopt een door Dante georganiseerde protestmars totaal uit de hand&nbsp:en komt&nbsp:hij&nbsp:lijnrecht tegenover&nbsp:zijn&nbsp:broer te staan. Welk ideaal kies je dan? &nbsp: 'F*ck the Police' is een voorstelling over etnisch&nbsp:profileren&nbsp:en&nbsp:keiharde keuzes. VIG Theatergroep VIG / Raymi Sambo maakte eerder de succesvolle voorstellingen 'Mijn (Bij)Vrouw', 'Aan Niets Overleden' (2014), 'Op zoek naar Oom Tom' (2013) en 'HUID!' (2010). Met zijn theatergroep VIG maakt Raymi sinds 2003 voorstellingen over het steeds veranderende Nederland vanuit 'zwarte' thema's waar een taboe op rust, maar met universele herkenbaarheid. Centraal in het denken van VIG staat de gekleurde acteur die zijn kleur 'voorbij speelt'. Met zijn voorstellingen zoomt Sambo in op de universele zoektocht naar identiteit en authenticiteit in de hedendaagse Nederlandse interculturele samenleving. Regie: Raymi Sambo | Tekst: Maaike Bergstra | Spel Anil Jagdewsing, Said El Abboudi, Nick Livramento Silva, Nazanin Taheri, Raymi Sambo e.a. | Theatergroep VIG ontvangt vanaf 2017 structurele subsidie van Amsterdam Fonds voor de Kunst.";"Vr 26 januari 2018 21:00 uur, za 27 januari 2018 21:00 uur.";"F*ck the Police - Theatergroep VIG / Raymi Sambo(kopie)";"";"";"Fr 26 January 2018 21:00 hour, Sa 27 January 2018 21:00 hour.";"";"2.9.6";"Podium Mozaïek";"AMSTERDAM";"Bos en Lommerweg 191";"1055 DT";"52,3800770";"4,8541040";"http://www.podiummozaiek.nl/";"https://media.ndtrc.nl/Images/0a/0a210e47-dd4b-4555-b834-759ae21fb295/bb2d4e8d-c85e-493b-9202-966a42f51481.jpg";"https://media.ndtrc.nl/Images/0a/0a210e47-dd4b-4555-b834-759ae21fb295/bb2d4e8d-c85e-493b-9202-966a42f51481.jpg";"";"";"26-01-2018,27-01-2018";"";"2017-08-04 16:46:57";
"bf4f393d-336a-45d1-bc12-2468e753afe1";"In mijn hoofd ben ik een dun meisje (12+)";"Over ongegeneerd verlangen naar schoonheid en worstelen met je (puber)lichaam. Winnaar Zilveren Krekel 2016 voor de meest indrukwekkende jeugdproductie. Te zien in De Krakeling in Amsterdam.";"";"Di 14 november 2017 19:30 uur, wo 15 november 2017 19:30 uur, do 16 november 2017 19:30 uur.";"In mijn hoofd ben ik een dun meisje (12+)";"";"";"Tu 14 November 2017 19:30 hour, We 15 November 2017 19:30 hour, Th 16 November 2017 19:30 hour.";"";"2.9.6";"Jeugdtheater De Krakeling";"AMSTERDAM";"Nieuwe Passeerdersstraat 1";"1016 XP";"52,3664000";"4,8790820";"http://krakeling.nl";"https://media.ndtrc.nl/Images/bf/bf4f393d-336a-45d1-bc12-2468e753afe1/75176542-e50c-4128-9b09-c7efe337704c.jpg,https://media.ndtrc.nl/Images/bf/bf4f393d-336a-45d1-bc12-2468e753afe1/ccc36fca-6678-41e0-a505-b52d948c5c47.jpg,https://media.ndtrc.nl/Images/bf/bf4f393d-336a-45d1-bc12-2468e753afe1/59d6c8dd-038f-4901-9b63-87c2e5f49ae3.jpg,http://www.youtube.com/v/SvurrlyEA6o";"https://media.ndtrc.nl/Images/bf/bf4f393d-336a-45d1-bc12-2468e753afe1/75176542-e50c-4128-9b09-c7efe337704c.jpg";"";"";"14-11-2017,15-11-2017,16-11-2017";"";"2017-08-04 15:34:43";
"65801feb-0a62-42e1-8225-8a9338dc975d";"Singer Laren: 'Terror' met Jeroen Spitzenberger, Johanna ter Steege, Clairy Polak";"Mag je bewust meer dan honderd mensen de dood in jagen, als je daarmee de levens van tienduizenden mensen redt? In dit spannende stuk ziet u de rechtszaak waarin deze piloot wordt aangeklaagd voor de moord op 164 mensen. Na de zitting brengt u uw stem uit.";"Mag je bewust meer dan honderd mensen de dood in jagen, als je daarmee de levens van tienduizenden mensen redt?<br /> <br /> Een vliegtuig met 164 passagiers aan boord wordt gekaapt. De kapers dreigen het vliegtuig neer te laten storten op De Kuip waar op dat moment Feyenoord &ndash: Ajax wordt gespeeld voor 50.000 mensen. Twee F16&rsquo:s worden de lucht in gestuurd en wachten op een bevel. Dat bevel komt niet. Een van de straaljagerpiloten neemt het heft in eigen handen en schiet het passagierstoestel uit de lucht om zo 50.000 levens te sparen.<br /> <br /> In dit spannende stuk ziet u de rechtszaak waarin deze piloot wordt aangeklaagd voor de moord op 164 mensen. Na de zitting brengt u uw stem uit. Is hij de held die een nationale ramp heeft voorkomen of een militair die zonder bevel vele burgerslachtoffers heeft gemaakt? U hoort alle feiten, maar bij het verlaten van de zaal moet u uw keuze gemaakt hebben: schuldig of onschuldig. Elke voorstelling kan de uitkomst verschillen.<br /> <br /> Terror is over de hele wereld een ongekend succes en een van de meest spannende en spraakmakende producties van de afgelopen jaren. In Duitsland heeft het stuk zo&rsquo:n impact gehad dat de voorstelling live is uitgezonden op televisie. In de Nederlandse versie is Jeroen Spitzenberger de piloot, Johanna ter Steege zijn advocaat, Clairy Polak de rechter en u, de jury! Elke voorstelling is er een na-programma over de invloed van de terreurdreiging op onze maatschappij, waarbij de vraag centraal staat hoever de overheid mag gaan in het beschermen van haar burgers en wat dit betekent voor onze privacy.";"Za 7 oktober 2017 20:15 uur.";"Singer Laren: 'Terror' met Jeroen Spitzenberger, Johanna ter Steege, Clairy Polak";"";"";"Sa 7 October 2017 20:15 hour.";",";"2.3.18,2.9.6";"Singer Laren";"LAREN NH";"Oude Drift 1";"1251 BS";"52,2593870";"5,2216210";"http://www.singerlaren.nl";"https://media.ndtrc.nl/Images/65/65801feb-0a62-42e1-8225-8a9338dc975d/485be77e-22ae-4309-b97c-0bfe67d03c62.jpg";"https://media.ndtrc.nl/Images/65/65801feb-0a62-42e1-8225-8a9338dc975d/485be77e-22ae-4309-b97c-0bfe67d03c62.jpg";"";"";"07-10-2017";"";"2017-08-04 15:35:47";
"df82a162-657b-4a91-a1c3-fbde734f0bca";"Spant Bussum: Terror...";"met Jeroen Spitzenberger, Johanna ter Steege en Clairy Polak.";"Terror&hellip: u kiest<br /> <br /> Een krankzinnig dilemma: een gekaapt vliegtuig met 164 passagiers aan boord dreigt zich te pletter te vliegen op een vol stadion met 70.000 mensen. Moet het uit de lucht worden geschoten of mag je nooit de levens van onschuldige burgers opofferen om een veel grotere ramp te voorkomen? Een straaljagerpiloot haalt, zonder bevel, het toestel neer. In het wereldwijd succesvolle en bloedspannende &lsquo:Terror&rsquo: staat de piloot terecht en moet het publiek een oordeel vellen: is hij een held, redder van duizenden levens? Of moordenaar van 164 onschuldige burgers? U hoort alle feiten en moet voordat u de zaal verlaat uw keuze gemaakt hebben: schuldig of onschuldig. De regie van Terror is in handen van Peter de Baan.";"Za 14 oktober 2017 20:15 uur.";"Spant Bussum: Terror...";"";"";"Sa 14 October 2017 20:15 hour.";"";"2.9.6";"Theater Spant!";"BUSSUM";"Dr Abraham Kuyperlaan 3";"1402 SB";"52,2701790";"5,1750520";"http://www.spant.org";"https://media.ndtrc.nl/Images/df/df82a162-657b-4a91-a1c3-fbde734f0bca/b5ca32a5-4bb1-4c73-bad2-2b8725d4a13b.jpg";"https://media.ndtrc.nl/Images/df/df82a162-657b-4a91-a1c3-fbde734f0bca/b5ca32a5-4bb1-4c73-bad2-2b8725d4a13b.jpg";"";"";"14-10-2017";"";"2017-08-04 15:23:51";
"1cc7bb02-bc3b-44c9-99cb-d59cb380315a";"Singer Laren: De Verleiders 'Stem Kwijt- try out'";"DE VERLEIDERS zijn terug met een spetterende, gitzwarte komedie!";"DE VERLEIDERS zijn terug met de spetterende, gitzwarte komedie &lsquo:Stem Kwijt&rsquo:. De democratie werkt niet meer of &ndash: nog pijnlijker &ndash: heeft misschien nooit gewerkt. Het verzet tegen het handelsverdrag TTIP, belastingtrucs en het steeds grotere gevoel van onmacht bij burgers maakt dat democratie als staatsvorm een holle frase is geworden. Gekozen politici blijken de slippendragers van multinationals en banken, of populistische slaven van hun electoraat. En dat terwijl wij voor grote ingewikkelde vraagstukken staan als migratie, het klimaatprobleem, de aanhoudende bankencrisis en de groeiende ongelijkheid tussen arm en rijk. De verkiezingen, die het feest van de democratie hadden moeten worden, werden ordinaire straatgevechten over non-issues, opgestookt door de media. En tegelijkertijd hebben xenofobe partijen steeds meer terrein gewonnen, wat al leidde tot Brexit en Trump.<br /> Maar wat dan? Moeten we naar andere vormen van politiek toe? Democratie 2.0, hoe ziet die eruit? DE VERLEIDERS onderzoeken op hun vertrouwde wijze hoe nu verder.<br /> <br /> <br /> Met: Victor L&ouml:w, Leopold Witte, George van Houts, Tom de Ket en Marcel Hensema";"Di 10 oktober 2017 20:15 uur.";"Singer Laren: De Verleiders 'Stem Kwijt- try out'";"";"";"Tu 10 October 2017 20:15 hour.";",";"2.3.18,2.9.6";"Singer Laren";"LAREN NH";"Oude Drift 1";"1251 BS";"52,2593870";"5,2216210";"http://www.singerlaren.nl";"https://media.ndtrc.nl/Images/1c/1cc7bb02-bc3b-44c9-99cb-d59cb380315a/21ace41e-cede-4b2d-bc08-6a6b72108b3b.jpg";"https://media.ndtrc.nl/Images/1c/1cc7bb02-bc3b-44c9-99cb-d59cb380315a/21ace41e-cede-4b2d-bc08-6a6b72108b3b.jpg";"";"";"10-10-2017";"";"2017-08-04 15:35:11";
"907ada47-f8c6-44d7-a1a4-fffa186d59f8";"Theaterpand Weesp: Marian Mudder ? Sofa Sessies";"?Sofa Sessies? is een pittige en openhartige voorstelling voor iedereen die ooit hulp heeft gehad, het had willen hebben, dan wel kunnen gebruiken.";"Jarenlang is actrice Marian Mudder (O.a. bekend van baantjer) op zoek geweest naar de juiste therapie tegen haar stress gerelateerde klachten en depressies. Ze kreeg de meest uiteenlopende en bizarre diagnoses en hierdoor juist meer problemen.<br /> <br /> Datum: 09-09-2017<br /> Deuren open: 19:30<br /> Aanvang: 20:30<br /> Tickets: &euro: 15,-";"Za 9 september 2017 20:30 uur.";"Theaterpand Weesp: Marian Mudder ? Sofa Sessies";"";"";"Sa 9 September 2017 20:30 hour.";",";"2.3.18,2.9.6";"Theaterpand Weesp";"WEESP";"Herengracht 39";"1382 AH";"52,3088420";"5,0383370";"http://www.theaterpandweesp.nl";"https://media.ndtrc.nl/Images/90/907ada47-f8c6-44d7-a1a4-fffa186d59f8/9dc79ac3-0c0f-4dc3-8c73-78f6fbd6a953.jpg";"https://media.ndtrc.nl/Images/90/907ada47-f8c6-44d7-a1a4-fffa186d59f8/9dc79ac3-0c0f-4dc3-8c73-78f6fbd6a953.jpg";"";"";"09-09-2017";"";"2017-08-04 15:42:21";
"70d92bb7-fcf2-467d-a9d2-3c8405a44c74";"Archell Thompson | De Naakte Antilliaan";"Archell Thompson zat op het bankje voor de rechtsgebouw, klaar om zijn ex-zwager een kogel door het hoofd te schieten voor het vermoorden van zijn vader. Nu, jaren later, vertelt hij zijn verhaal. Te zien bij Podium Mozaïek in Amsterdam op  9 december.";"De Rotterdamse storyteller Archell Thompson vertelt zijn levensverhaal. Een taboedoorbrekende solo die je de mond snoert, maar ook aan het lachen brengt. Je zit op een bankje voor het gerechtsgebouw. Zo dadelijk komt je ex-zwager naar buiten, die je vader voor de ogen van de hele familie heeft vermoord. In je hand, je pistool: klaar voor actie. Nog enkele minuten en je kan niet meer terug. Archell Thompson zat op dat bankje. Nu is hij 41 jaar, maar hij heeft zelf het gevoel dat hij pas sinds drie jaar leeft. In zijn jeugd wordt hij mishandeld en raakt hij op het verkeerde pad. Totdat hij in contact komt met Jandino Asporaat, die hem overhaalt om zijn verhaal te vertellen op het podium: rauw, eerlijk en zonder schaamte.";"Za 9 december 2017 21:00 uur.";"Archell Thompson | De Naakte Antilliaan";"";"";"Sa 9 December 2017 21:00 hour.";"";"2.9.6";"Podium Mozaïek";"AMSTERDAM";"Bos en Lommerweg 191";"1055 DT";"52,3800770";"4,8541040";"http://www.podiummozaiek.nl/";"https://media.ndtrc.nl/Images/70/70d92bb7-fcf2-467d-a9d2-3c8405a44c74/c60378c3-98e7-4d3d-a4d4-4711de69f69a.jpg";"https://media.ndtrc.nl/Images/70/70d92bb7-fcf2-467d-a9d2-3c8405a44c74/c60378c3-98e7-4d3d-a4d4-4711de69f69a.jpg";"";"";"09-12-2017";"";"2017-08-04 15:27:24";
"2b0d87a5-212b-4b4a-ba7e-e6f710b55ea8";"Theatergroep Troost - Cloaca";"Theatergroep Troost speelt ?Cloaca? van Maria Goos. Cloaca gaat over vriendschap, midlifecrises, ambitie en liefde. Vier voormalige studievrienden, allen rond de 40, worstelen met deze thema?s. Wie zijn ze geworden en wat is er over van hun eens zo hechte vriendschap? Een scherpe, wrange komedie over mannen van 40, die door Maria Goos met spottende humor worden neergezet. Ook leuk voor vrouwen! In het Apollo First Theater in Amsterdam op 19 oktober.";"";"Do 19 oktober 2017 20:30 uur.";"Theatergroep Troost - Cloaca";"";"";"Th 19 October 2017 20:30 hour.";"";"2.9.6";"Apollofirst Theater";"AMSTERDAM";"Apollolaan 123";"1077 AP";"52,3503960";"4,8756400";"http://www.theater.apollofirst.nl/index.php/agenda/lijst-van-voorstellingen";"https://media.ndtrc.nl/Images/2b/2b0d87a5-212b-4b4a-ba7e-e6f710b55ea8/0a44b1cf-7a08-4e85-af06-911b561912b5.jpg";"https://media.ndtrc.nl/Images/2b/2b0d87a5-212b-4b4a-ba7e-e6f710b55ea8/0a44b1cf-7a08-4e85-af06-911b561912b5.jpg";"";"";"19-10-2017";"";"2017-08-04 14:00:51";
"fac18ab5-6acb-4c18-a695-3741ff6810c7";"Nadja Filtzer - Vive Piaf";"In 2015 was het 100 jaar geleden dat Edith Piaf werd geboren, hoog tijd om haar van dichtbij mee te maken! In de muziektheatervoorstelling 'Vive Piaf' vertolken Nadja Filtzer en musici het grootse en meeslepende levensverhaal van de straatmus die uitgroeide tot Grande Dame van het Franse Chanson. Te zien en horen in Betty Asfalt Complex op 5 november.";"";"Zo 5 november 2017 15:00 uur.";"Nadja Filtzer - Vive Piaf";"";"";"Su 5 November 2017 15:00 hour.";"";"2.9.6";"Betty Asfalt Complex";"AMSTERDAM";"Nieuwezijds Voorburgwal 282";"1012 RT";"52,3711290";"4,8900410";"http://www.bettyasfaltcomplex.nl/agenda.php";"https://media.ndtrc.nl/Images/fa/fac18ab5-6acb-4c18-a695-3741ff6810c7/904f4187-c9ff-4c1f-b2e8-713db694f801.jpg";"https://media.ndtrc.nl/Images/fa/fac18ab5-6acb-4c18-a695-3741ff6810c7/904f4187-c9ff-4c1f-b2e8-713db694f801.jpg";"";"";"05-11-2017";"";"2017-08-04 14:04:33";
